nome_norm,uf,lat,lon,nome
sapucai-mirim,MG,-22.7809,-45.8321,Sapucaí-Mirim
sardoa,MG,-18.7813,-42.4087,Sardoá
sarzedo,MG,-20.0495,-44.1359,Sarzedo
setubinha,MG,-17.6136,-42.1515,Setubinha
sem-peixe,MG,-20.0684,-42.8174,Sem-Peixe
senador amaral,MG,-22.554,-46.1975,Senador Amaral
senador cortes,MG,-21.748,-42.9043,Senador Cortes
senador firmino,MG,-20.9034,-43.1073,Senador Firmino
senador jose bento,MG,-22.1599,-46.1372,Senador José Bento
senador modestino goncalves,MG,-17.8733,-43.2457,Senador Modestino Gonçalves
senhora de oliveira,MG,-20.8044,-43.3366,Senhora De Oliveira
senhora do porto,MG,-18.918,-43.0575,Senhora Do Porto
senhora dos remedios,MG,-21.0301,-43.5962,Senhora Dos Remédios
sericita,MG,-20.4858,-42.4609,Sericita
seritinga,MG,-21.9157,-44.4516,Seritinga
serra azul de minas,MG,-18.3871,-43.2004,Serra Azul De Minas
serra da saudade,MG,-19.3922,-45.8097,Serra Da Saudade
serra dos aimores,MG,-17.7728,-40.2716,Serra Dos Aimorés
serra do salitre,MG,-19.1518,-46.6629,Serra Do Salitre
serrania,MG,-21.564,-46.086,Serrania
serranopolis de minas,MG,-15.872,-42.8487,Serranópolis De Minas
serranos,MG,-21.8308,-44.5515,Serranos
serro,MG,-18.5441,-43.3829,Serro
sete lagoas,MG,-19.4258,-44.2649,Sete Lagoas
silveirania,MG,-21.1379,-43.1942,Silveirânia
silvianopolis,MG,-22.054,-45.8022,Silvianópolis
simao pereira,MG,-21.9617,-43.2874,Simão Pereira
simonesia,MG,-19.9759,-41.9415,Simonésia
sobralia,MG,-19.1993,-42.1387,Sobrália
soledade de minas,MG,-22.0373,-45.0337,Soledade De Minas
tabuleiro,MG,-21.3562,-43.2452,Tabuleiro
taiobeiras,MG,-15.8344,-42.0706,Taiobeiras
taparuba,MG,-19.7247,-41.6017,Taparuba
tapira,MG,-19.9238,-46.8378,Tapira
tapirai,MG,-19.87,-46.155,Tapiraí
taquaracu de minas,MG,-19.6207,-43.69,Taquaraçu De Minas
tarumirim,MG,-19.2993,-41.9169,Tarumirim
teixeiras,MG,-20.6278,-42.8307,Teixeiras
teofilo otoni,MG,-17.6718,-41.3118,Teófilo Otoni
timoteo,MG,-19.5435,-42.585,Timóteo
tiradentes,MG,-21.1048,-44.1636,Tiradentes
tiros,MG,-18.7888,-45.762,Tiros
tocantins,MG,-21.1689,-43.0254,Tocantins
tocos do moji,MG,-22.3586,-46.1413,Tocos Do Moji
toledo,MG,-22.692,-46.4017,Toledo
tombos,MG,-20.868,-42.0631,Tombos
tres coracoes,MG,-21.6971,-45.2128,Três Corações
tres marias,MG,-18.2942,-45.0534,Três Marias
tres pontas,MG,-21.3966,-45.5102,Três Pontas
tumiritinga,MG,-19.0361,-41.7061,Tumiritinga
tupaciguara,MG,-18.5213,-48.7215,Tupaciguara
turmalina,MG,-17.2521,-42.7947,Turmalina
turvolandia,MG,-21.8716,-45.7847,Turvolândia
uba,MG,-21.1047,-42.9702,Ubá
ubai,MG,-16.3945,-44.9174,Ubaí
ubaporanga,MG,-19.6557,-42.0723,Ubaporanga
uberaba,MG,-19.5701,-47.9827,Uberaba
uberlandia,MG,-18.9716,-48.2913,Uberlândia
umburatiba,MG,-17.2719,-40.6709,Umburatiba
unai,MG,-16.5137,-46.699,Unaí
uniao de minas,MG,-19.4021,-50.3564,União De Minas
uruana de minas,MG,-16.0922,-46.3431,Uruana De Minas
urucania,MG,-20.3206,-42.7246,Urucânia
urucuia,MG,-16.0685,-45.5814,Urucuia
vargem alegre,MG,-19.5996,-42.3128,Vargem Alegre
vargem bonita,MG,-20.4246,-46.3229,Vargem Bonita
vargem grande do rio pardo,MG,-15.3187,-42.304,Vargem Grande Do Rio Pardo
varginha,MG,-21.5619,-45.4275,Varginha
varjao de minas,MG,-18.4686,-45.8963,Varjão De Minas
varzea da palma,MG,-17.4185,-44.7305,Várzea Da Palma
varzelandia,MG,-15.6378,-43.9164,Varzelândia
vazante,MG,-17.8287,-46.8325,Vazante
verdelandia,MG,-15.538,-43.6957,Verdelândia
veredinha,MG,-17.494,-42.7401,Veredinha
verissimo,MG,-19.5732,-48.3863,Veríssimo
vermelho novo,MG,-20.0158,-42.2693,Vermelho Novo
vespasiano,MG,-19.7114,-43.9449,Vespasiano
vicosa,MG,-20.7295,-42.8828,Viçosa
vieiras,MG,-20.9027,-42.2733,Vieiras
mathias lobato,MG,-18.5985,-41.9506,Mathias Lobato
virgem da lapa,MG,-16.7128,-42.3359,Virgem Da Lapa
virginia,MG,-22.3427,-45.1192,Virgínia
virginopolis,MG,-18.8031,-42.6404,Virginópolis
virgolandia,MG,-18.4508,-42.2892,Virgolândia
visconde do rio branco,MG,-21.0075,-42.855,Visconde Do Rio Branco
volta grande,MG,-21.7558,-42.5766,Volta Grande
wenceslau braz,MG,-22.532,-45.3879,Wenceslau Braz
afonso claudio,ES,-20.0987,-41.138,Afonso Cláudio
aguia branca,ES,-18.9837,-40.7226,Águia Branca
agua doce do norte,ES,-18.4824,-40.9991,Água Doce Do Norte
alegre,ES,-20.7265,-41.5393,Alegre
alfredo chaves,ES,-20.547,-40.8282,Alfredo Chaves
alto rio novo,ES,-19.0269,-40.9837,Alto Rio Novo
anchieta,ES,-20.7415,-40.6814,Anchieta
apiaca,ES,-21.0685,-41.552,Apiacá
aracruz,ES,-19.8409,-40.17,Aracruz
atilio vivacqua,ES,-20.9552,-41.1838,Atílio Vivácqua
baixo guandu,ES,-19.4927,-40.953,Baixo Guandu
barra de sao francisco,ES,-18.6603,-40.8146,Barra De São Francisco
boa esperanca,ES,-18.4666,-40.3389,Boa Esperança
bom jesus do norte,ES,-21.0776,-41.6392,Bom Jesus Do Norte
brejetuba,ES,-20.1465,-41.2923,Brejetuba
cachoeiro de itapemirim,ES,-20.7682,-41.1866,Cachoeiro De Itapemirim
cariacica,ES,-20.2859,-40.4729,Cariacica
castelo,ES,-20.522,-41.2061,Castelo
colatina,ES,-19.4744,-40.6634,Colatina
conceicao da barra,ES,-18.431,-39.8737,Conceição Da Barra
conceicao do castelo,ES,-20.3706,-41.2594,Conceição Do Castelo
divino de sao lourenco,ES,-20.5851,-41.7172,Divino De São Lourenço
domingos martins,ES,-20.3105,-40.8248,Domingos Martins
dores do rio preto,ES,-20.6386,-41.8124,Dores Do Rio Preto
ecoporanga,ES,-18.2531,-40.8556,Ecoporanga
fundao,ES,-19.9673,-40.3437,Fundão
governador lindenberg,ES,-19.1961,-40.4826,Governador Lindenberg
guacui,ES,-20.7601,-41.6936,Guaçuí
guarapari,ES,-20.6653,-40.4785,Guarapari
ibatiba,ES,-20.2669,-41.5231,Ibatiba
ibiracu,ES,-19.8186,-40.4288,Ibiraçu
ibitirama,ES,-20.4965,-41.6724,Ibitirama
iconha,ES,-20.7527,-40.8536,Iconha
irupi,ES,-20.3235,-41.6533,Irupi
itaguacu,ES,-19.7256,-40.8713,Itaguaçu
itapemirim,ES,-20.9662,-40.898,Itapemirim
itarana,ES,-19.9351,-40.8812,Itarana
iuna,ES,-20.3722,-41.6613,Iúna
jaguare,ES,-18.9445,-39.9958,Jaguaré
jeronimo monteiro,ES,-20.7907,-41.3879,Jerônimo Monteiro
joao neiva,ES,-19.7239,-40.4252,João Neiva
laranja da terra,ES,-19.8579,-41.0568,Laranja Da Terra
linhares,ES,-19.3181,-40.1711,Linhares
mantenopolis,ES,-18.867,-41.1164,Mantenópolis
marataizes,ES,-21.0607,-40.8453,Marataízes
marechal floriano,ES,-20.4326,-40.7797,Marechal Floriano
marilandia,ES,-19.4024,-40.5236,Marilândia
mimoso do sul,ES,-21.0701,-41.3967,Mimoso Do Sul
montanha,ES,-18.1494,-40.2937,Montanha
mucurici,ES,-18.021,-40.5303,Mucurici
muniz freire,ES,-20.4143,-41.4267,Muniz Freire
muqui,ES,-20.9195,-41.308,Muqui
nova venecia,ES,-18.6646,-40.5588,Nova Venécia
pancas,ES,-19.1448,-40.8189,Pancas
pedro canario,ES,-18.192,-40.0362,Pedro Canário
pinheiros,ES,-18.3552,-40.2302,Pinheiros
piuma,ES,-20.8401,-40.7468,Piúma
ponto belo,ES,-18.2616,-40.5189,Ponto Belo
presidente kennedy,ES,-21.1467,-41.0385,Presidente Kennedy
rio bananal,ES,-19.2161,-40.3279,Rio Bananal
rio novo do sul,ES,-20.7774,-40.9312,Rio Novo Do Sul
santa leopoldina,ES,-20.1098,-40.5553,Santa Leopoldina
santa maria de jetiba,ES,-20.0614,-40.7842,Santa Maria De Jetibá
santa teresa,ES,-19.8988,-40.6333,Santa Teresa
sao domingos do norte,ES,-19.1351,-40.5662,São Domingos Do Norte
sao gabriel da palha,ES,-18.9711,-40.51,São Gabriel Da Palha
sao jose do calcado,ES,-20.9739,-41.6716,São José Do Calçado
sao mateus,ES,-18.7575,-40.0609,São Mateus
sao roque do canaa,ES,-19.7104,-40.6542,São Roque Do Canaã
serra,ES,-20.1191,-40.3137,Serra
sooretama,ES,-19.1069,-40.1342,Sooretama
vargem alta,ES,-20.6338,-41.017,Vargem Alta
venda nova do imigrante,ES,-20.381,-41.1445,Venda Nova Do Imigrante
viana,ES,-20.3861,-40.5147,Viana
vila pavao,ES,-18.6139,-40.6652,Vila Pavão
vila valerio,ES,-18.9652,-40.3507,Vila Valério
vila velha,ES,-20.3665,-40.2881,Vila Velha
vitoria,ES,-20.3535,-36.678,Vitória
angra dos reis,RJ,-23.029,-44.3279,Angra Dos Reis
aperibe,RJ,-21.6457,-42.139,Aperibé
araruama,RJ,-22.7476,-42.291,Araruama
areal,RJ,-22.2362,-43.1071,Areal
armacao dos buzios,RJ,-22.7696,-41.8998,Armação Dos Búzios
arraial do cabo,RJ,-22.9559,-42.0547,Arraial Do Cabo
barra do pirai,RJ,-22.4218,-43.8951,Barra Do Piraí
barra mansa,RJ,-22.487,-44.1828,Barra Mansa
belford roxo,RJ,-22.7258,-43.3749,Belford Roxo
bom jardim,RJ,-22.1743,-42.3555,Bom Jardim
bom jesus do itabapoana,RJ,-21.1015,-41.6897,Bom Jesus Do Itabapoana
cabo frio,RJ,-22.8145,-41.9794,Cabo Frio
cachoeiras de macacu,RJ,-22.4986,-42.7334,Cachoeiras De Macacu
cambuci,RJ,-21.5032,-41.9118,Cambuci
carapebus,RJ,-22.1995,-41.6235,Carapebus
comendador levy gasparian,RJ,-22.0367,-43.253,Comendador Levy Gasparian
campos dos goytacazes,RJ,-21.7082,-41.4196,Campos Dos Goytacazes
cantagalo,RJ,-21.8911,-42.3226,Cantagalo
cardoso moreira,RJ,-21.5187,-41.485,Cardoso Moreira
carmo,RJ,-21.8867,-42.538,Carmo
casimiro de abreu,RJ,-22.4912,-42.1214,Casimiro De Abreu
conceicao de macabu,RJ,-22.1285,-41.8363,Conceição De Macabu
cordeiro,RJ,-22.0603,-42.3188,Cordeiro
duas barras,RJ,-22.0716,-42.5237,Duas Barras
duque de caxias,RJ,-22.6283,-43.3006,Duque De Caxias
engenheiro paulo de frontin,RJ,-22.5284,-43.6409,Engenheiro Paulo De Frontin
guapimirim,RJ,-22.5849,-42.9781,Guapimirim
iguaba grande,RJ,-22.8218,-42.2157,Iguaba Grande
itaborai,RJ,-22.7638,-42.8756,Itaboraí
itaguai,RJ,-22.9181,-43.8375,Itaguaí
italva,RJ,-21.4163,-41.6575,Italva
itaocara,RJ,-21.7386,-42.0618,Itaocara
itaperuna,RJ,-21.1998,-41.9393,Itaperuna
itatiaia,RJ,-22.4272,-44.5898,Itatiaia
japeri,RJ,-22.6559,-43.6066,Japeri
laje do muriae,RJ,-21.2334,-42.1294,Laje Do Muriaé
macae,RJ,-22.354,-41.8509,Macaé
macuco,RJ,-22.0202,-42.2713,Macuco
mage,RJ,-22.6537,-43.1056,Magé
mangaratiba,RJ,-22.9894,-43.9811,Mangaratiba
marica,RJ,-22.9732,-42.8356,Maricá
mendes,RJ,-22.5106,-43.743,Mendes
mesquita,RJ,-22.7933,-43.4509,Mesquita
miguel pereira,RJ,-22.518,-43.4959,Miguel Pereira
miracema,RJ,-21.3812,-42.1687,Miracema
natividade,RJ,-21.0463,-41.9443,Natividade
nilopolis,RJ,-22.8188,-43.4286,Nilópolis
niteroi,RJ,-22.9155,-43.1007,Niterói
nova friburgo,RJ,-22.3301,-42.4788,Nova Friburgo
nova iguacu,RJ,-22.6841,-43.5112,Nova Iguaçu
paracambi,RJ,-22.599,-43.6966,Paracambi
paraiba do sul,RJ,-22.1606,-43.2835,Paraíba Do Sul
paraty,RJ,-23.1673,-44.6454,Paraty
paty do alferes,RJ,-22.3894,-43.3983,Paty Do Alferes
petropolis,RJ,-22.39,-43.1575,Petrópolis
pinheiral,RJ,-22.5392,-44.0038,Pinheiral
pirai,RJ,-22.6464,-43.9039,Piraí
porciuncula,RJ,-20.891,-41.9431,Porciúncula
porto real,RJ,-22.4487,-44.3298,Porto Real
quatis,RJ,-22.339,-44.2254,Quatis
queimados,RJ,-22.7226,-43.5835,Queimados
quissama,RJ,-22.0971,-41.4347,Quissamã
resende,RJ,-22.4707,-44.4926,Resende
rio bonito,RJ,-22.7425,-42.6045,Rio Bonito
rio claro,RJ,-22.7705,-44.0826,Rio Claro
rio das flores,RJ,-22.1684,-43.5601,Rio Das Flores
rio das ostras,RJ,-22.4875,-41.8885,Rio Das Ostras
rio de janeiro,RJ,-22.8961,-43.2924,Rio De Janeiro
santa maria madalena,RJ,-21.9822,-41.9383,Santa Maria Madalena
santo antonio de padua,RJ,-21.5596,-42.2185,Santo Antônio De Pádua
sao francisco de itabapoana,RJ,-21.4575,-41.1027,São Francisco De Itabapoana
sao fidelis,RJ,-21.6646,-41.774,São Fidélis
sao goncalo,RJ,-22.8093,-43.0683,São Gonçalo
sao joao da barra,RJ,-21.6635,-41.0496,São João Da Barra
sao joao de meriti,RJ,-22.7838,-43.3623,São João De Meriti
sao jose de uba,RJ,-21.3731,-41.9566,São José De Ubá
sao jose do vale do rio preto,RJ,-22.1581,-42.9155,São José Do Vale Do Rio Preto
sao pedro da aldeia,RJ,-22.7982,-42.1521,São Pedro Da Aldeia
sao sebastiao do alto,RJ,-21.8729,-42.0898,São Sebastião Do Alto
sapucaia,RJ,-22.0325,-42.8157,Sapucaia
saquarema,RJ,-22.9169,-42.4961,Saquarema
seropedica,RJ,-22.7264,-43.711,Seropédica
silva jardim,RJ,-22.56,-42.3759,Silva Jardim
sumidouro,RJ,-22.1234,-42.6584,Sumidouro
tangua,RJ,-22.7797,-42.7256,Tanguá
teresopolis,RJ,-22.3122,-42.8646,Teresópolis
trajano de moraes,RJ,-22.1152,-42.1736,Trajano De Moraes
tres rios,RJ,-22.1137,-43.0778,Três Rios
valenca,RJ,-22.252,-43.8776,Valença
varre-sai,RJ,-20.9041,-41.831,Varre-Sai
vassouras,RJ,-22.3446,-43.5647,Vassouras
volta redonda,RJ,-22.4849,-44.0885,Volta Redonda
adamantina,SP,-21.6068,-51.0751,Adamantina
adolfo,SP,-21.2862,-49.6707,Adolfo
aguai,SP,-22.0435,-47.0254,Aguaí
aguas da prata,SP,-21.9125,-46.6836,Águas Da Prata
aguas de lindoia,SP,-22.4802,-46.6013,Águas De Lindóia
aguas de santa barbara,SP,-22.8555,-49.2471,Águas De Santa Bárbara
aguas de sao pedro,SP,-22.5971,-47.8756,Águas De São Pedro
agudos,SP,-22.5808,-49.1202,Agudos
alambari,SP,-23.5462,-47.8681,Alambari
alfredo marcondes,SP,-21.9319,-51.3978,Alfredo Marcondes
altair,SP,-20.5229,-49.0997,Altair
altinopolis,SP,-21.0054,-47.3853,Altinópolis
alto alegre,SP,-21.6105,-50.1755,Alto Alegre
aluminio,SP,-23.5192,-47.2882,Alumínio
alvares florence,SP,-20.2796,-49.9099,Álvares Florence
alvares machado,SP,-22.1002,-51.4956,Álvares Machado
alvaro de carvalho,SP,-22.0867,-49.7231,Álvaro De Carvalho
alvinlandia,SP,-22.4324,-49.7527,Alvinlândia
americana,SP,-22.712,-47.2835,Americana
americo brasiliense,SP,-21.7235,-48.0139,Américo Brasiliense
americo de campos,SP,-20.2726,-49.7754,Américo De Campos
amparo,SP,-22.6762,-46.8229,Amparo
analandia,SP,-22.1207,-47.6872,Analândia
andradina,SP,-20.8668,-51.333,Andradina
angatuba,SP,-23.4769,-48.4537,Angatuba
anhembi,SP,-22.8163,-48.1671,Anhembi
anhumas,SP,-22.3404,-51.4231,Anhumas
aparecida,SP,-22.8905,-45.2382,Aparecida
aparecida d'oeste,SP,-20.4724,-50.9152,Aparecida D'oeste
apiai,SP,-24.3937,-48.8272,Apiaí
aracariguama,SP,-23.417,-47.0763,Araçariguama
aracatuba,SP,-21.1164,-50.5826,Araçatuba
aracoiaba da serra,SP,-23.5502,-47.6624,Araçoiaba Da Serra
aramina,SP,-20.1621,-47.8146,Aramina
arandu,SP,-23.1543,-49.0301,Arandu
arapei,SP,-22.6468,-44.429,Arapeí
araraquara,SP,-21.7793,-48.1459,Araraquara
araras,SP,-22.3089,-47.3011,Araras
arco-iris,SP,-21.7666,-50.4344,Arco-Íris
arealva,SP,-22.0647,-48.9833,Arealva
areias,SP,-22.674,-44.7129,Areias
areiopolis,SP,-22.6109,-48.655,Areiópolis
ariranha,SP,-21.1781,-48.8003,Ariranha
artur nogueira,SP,-22.5552,-47.1321,Artur Nogueira
aruja,SP,-23.3858,-46.3178,Arujá
aspasia,SP,-20.1756,-50.7229,Aspásia
assis,SP,-22.5842,-50.4234,Assis
atibaia,SP,-23.1086,-46.5811,Atibaia
auriflama,SP,-20.6554,-50.598,Auriflama
avai,SP,-22.1982,-49.317,Avaí
avanhandava,SP,-21.4411,-49.9415,Avanhandava
avare,SP,-23.054,-48.8863,Avaré
bady bassitt,SP,-20.9239,-49.4296,Bady Bassitt
balbinos,SP,-21.8993,-49.3432,Balbinos
balsamo,SP,-20.6873,-49.5332,Bálsamo
bananal,SP,-22.7237,-44.33,Bananal
barao de antonina,SP,-23.5563,-49.568,Barão De Antonina
barbosa,SP,-21.3025,-49.9217,Barbosa
bariri,SP,-22.0888,-48.7103,Bariri
barra bonita,SP,-22.4709,-48.5472,Barra Bonita
barra do chapeu,SP,-24.4427,-49.1137,Barra Do Chapéu
barra do turvo,SP,-24.885,-48.4104,Barra Do Turvo
barretos,SP,-20.5125,-48.6379,Barretos
barrinha,SP,-21.2224,-48.1006,Barrinha
barueri,SP,-23.5025,-46.8689,Barueri
bastos,SP,-21.9247,-50.7422,Bastos
batatais,SP,-20.842,-47.5624,Batatais
bauru,SP,-22.2339,-49.1364,Bauru
bebedouro,SP,-20.9233,-48.5067,Bebedouro
bento de abreu,SP,-21.288,-50.8389,Bento De Abreu
bernardino de campos,SP,-23.0133,-49.4841,Bernardino De Campos
bertioga,SP,-23.7659,-46.0358,Bertioga
bilac,SP,-21.423,-50.4724,Bilac
birigui,SP,-21.2639,-50.3516,Birigui
biritiba mirim,SP,-23.6051,-46.0202,Biritiba Mirim
boa esperanca do sul,SP,-21.9309,-48.4624,Boa Esperança Do Sul
bocaina,SP,-22.1191,-48.5574,Bocaina
bofete,SP,-23.1153,-48.2747,Bofete
boituva,SP,-23.2997,-47.6728,Boituva
bom jesus dos perdoes,SP,-23.1643,-46.4793,Bom Jesus Dos Perdões
bom sucesso de itarare,SP,-24.3018,-49.1658,Bom Sucesso De Itararé
bora,SP,-22.2404,-50.4963,Borá
boraceia,SP,-22.1547,-48.7904,Boracéia
borborema,SP,-21.6107,-49.077,Borborema
borebi,SP,-22.6865,-48.994,Borebi
botucatu,SP,-22.8428,-48.4971,Botucatu
braganca paulista,SP,-22.9388,-46.5646,Bragança Paulista
brauna,SP,-21.5562,-50.3259,Braúna
brejo alegre,SP,-21.1673,-50.2056,Brejo Alegre
brodowski,SP,-21.0239,-47.6463,Brodowski
brotas,SP,-22.2762,-48.0701,Brotas
buri,SP,-23.7136,-48.5176,Buri
buritama,SP,-21.0571,-50.2218,Buritama
buritizal,SP,-20.2125,-47.7072,Buritizal
cabralia paulista,SP,-22.4719,-49.3676,Cabrália Paulista
cabreuva,SP,-23.3154,-47.0969,Cabreúva
cacapava,SP,-23.0872,-45.704,Caçapava
cachoeira paulista,SP,-22.7041,-45.0048,Cachoeira Paulista
caconde,SP,-21.5423,-46.6145,Caconde
cafelandia,SP,-21.7304,-49.5656,Cafelândia
caiabu,SP,-21.9402,-51.234,Caiabu
caieiras,SP,-23.3708,-46.7366,Caieiras
caiua,SP,-21.8054,-51.9872,Caiuá
cajamar,SP,-23.3483,-46.8802,Cajamar
cajati,SP,-24.7761,-48.2032,Cajati
cajobi,SP,-20.8741,-48.8564,Cajobi
cajuru,SP,-21.2811,-47.3031,Cajuru
campina do monte alegre,SP,-23.6051,-48.4606,Campina Do Monte Alegre
campinas,SP,-22.901,-47.0492,Campinas
campo limpo paulista,SP,-23.2069,-46.7661,Campo Limpo Paulista
campos do jordao,SP,-22.693,-45.5429,Campos Do Jordão
campos novos paulista,SP,-22.6021,-50.0334,Campos Novos Paulista
cananeia,SP,-25.0294,-47.9728,Cananéia
canas,SP,-22.7529,-45.0235,Canas
candido mota,SP,-22.8255,-50.4073,Cândido Mota
candido rodrigues,SP,-21.3319,-48.6308,Cândido Rodrigues
canitar,SP,-23.0152,-49.7876,Canitar
capao bonito,SP,-24.0431,-48.2774,Capão Bonito
capela do alto,SP,-23.4513,-47.7465,Capela Do Alto
capivari,SP,-22.9737,-47.4809,Capivari
caraguatatuba,SP,-23.6184,-45.4331,Caraguatatuba
carapicuiba,SP,-23.5447,-46.8471,Carapicuíba
cardoso,SP,-20.0745,-49.9526,Cardoso
casa branca,SP,-21.7931,-47.0746,Casa Branca
cassia dos coqueiros,SP,-21.2574,-47.1439,Cássia Dos Coqueiros
castilho,SP,-20.9336,-51.5939,Castilho
catanduva,SP,-21.1277,-48.9613,Catanduva
catigua,SP,-21.0627,-49.0422,Catiguá
cedral,SP,-20.9051,-49.2561,Cedral
cerqueira cesar,SP,-23.039,-49.1334,Cerqueira César
cerquilho,SP,-23.1894,-47.7641,Cerquilho
cesario lange,SP,-23.2072,-47.8984,Cesário Lange
charqueada,SP,-22.5268,-47.7379,Charqueada
clementina,SP,-21.5645,-50.4584,Clementina
colina,SP,-20.7448,-48.5832,Colina
colombia,SP,-20.2731,-48.7057,Colômbia
conchal,SP,-22.3575,-47.1396,Conchal
conchas,SP,-22.9555,-48.068,Conchas
cordeiropolis,SP,-22.4823,-47.4237,Cordeirópolis
coroados,SP,-21.3684,-50.3159,Coroados
coronel macedo,SP,-23.6281,-49.3005,Coronel Macedo
corumbatai,SP,-22.2236,-47.5961,Corumbataí
cosmopolis,SP,-22.6448,-47.1901,Cosmópolis
cosmorama,SP,-20.4183,-49.7597,Cosmorama
cotia,SP,-23.6781,-46.9454,Cotia
cravinhos,SP,-21.3307,-47.7425,Cravinhos
cristais paulista,SP,-20.3623,-47.4204,Cristais Paulista
cruzalia,SP,-22.7335,-50.7646,Cruzália
cruzeiro,SP,-22.5554,-44.994,Cruzeiro
cubatao,SP,-23.8737,-46.411,Cubatão
cunha,SP,-23.0265,-44.9111,Cunha
descalvado,SP,-21.8814,-47.6462,Descalvado
diadema,SP,-23.6938,-46.6155,Diadema
dirce reis,SP,-20.4337,-50.6191,Dirce Reis
divinolandia,SP,-21.6443,-46.7122,Divinolândia
dobrada,SP,-21.5115,-48.3724,Dobrada
dois corregos,SP,-22.3985,-48.3243,Dois Córregos
dolcinopolis,SP,-20.1137,-50.5227,Dolcinópolis
dourado,SP,-22.0932,-48.3356,Dourado
dracena,SP,-21.5359,-51.5777,Dracena
duartina,SP,-22.3792,-49.4088,Duartina
dumont,SP,-21.2305,-47.9903,Dumont
echapora,SP,-22.4296,-50.1879,Echaporã
eldorado,SP,-24.4857,-48.2761,Eldorado
elias fausto,SP,-23.0635,-47.3767,Elias Fausto
elisiario,SP,-21.1515,-49.1012,Elisiário
embauba,SP,-20.9389,-48.8646,Embaúba
embu das artes,SP,-23.6388,-46.8468,Embu Das Artes
embu-guacu,SP,-23.8534,-46.8277,Embu-Guaçu
emilianopolis,SP,-21.7725,-51.4802,Emilianópolis
engenheiro coelho,SP,-22.4758,-47.1651,Engenheiro Coelho
espirito santo do pinhal,SP,-22.1591,-46.8027,Espírito Santo Do Pinhal
espirito santo do turvo,SP,-22.6612,-49.412,Espírito Santo Do Turvo
estrela d'oeste,SP,-20.2536,-50.418,Estrela D'oeste
estrela do norte,SP,-22.4824,-51.6774,Estrela Do Norte
euclides da cunha paulista,SP,-22.4914,-52.5804,Euclides Da Cunha Paulista
fartura,SP,-23.3864,-49.5356,Fartura
fernandopolis,SP,-20.2831,-50.281,Fernandópolis
fernando prestes,SP,-21.2949,-48.6826,Fernando Prestes
fernao,SP,-22.3566,-49.5288,Fernão
ferraz de vasconcelos,SP,-23.563,-46.378,Ferraz De Vasconcelos
flora rica,SP,-21.6987,-51.3784,Flora Rica
floreal,SP,-20.6765,-50.165,Floreal
florida paulista,SP,-21.5312,-51.1778,Flórida Paulista
florinea,SP,-22.8829,-50.6968,Florínea
franca,SP,-20.578,-47.3449,Franca
francisco morato,SP,-23.2757,-46.7251,Francisco Morato
franco da rocha,SP,-23.306,-46.7397,Franco Da Rocha
gabriel monteiro,SP,-21.496,-50.5716,Gabriel Monteiro
galia,SP,-22.3255,-49.5569,Gália
garca,SP,-22.2024,-49.6815,Garça
gastao vidigal,SP,-20.7919,-50.2017,Gastão Vidigal
gaviao peixoto,SP,-21.795,-48.4418,Gavião Peixoto
general salgado,SP,-20.6339,-50.4307,General Salgado
getulina,SP,-21.7941,-50.0501,Getulina
glicerio,SP,-21.3394,-50.1891,Glicério
guaicara,SP,-21.5366,-49.7505,Guaiçara
guaimbe,SP,-21.8693,-49.8599,Guaimbê
guaira,SP,-20.2793,-48.3559,Guaíra
guapiacu,SP,-20.7168,-49.161,Guapiaçu
guapiara,SP,-24.2311,-48.5534,Guapiara
guara,SP,-20.5021,-47.7972,Guará
guaracai,SP,-21.0645,-51.2822,Guaraçaí
guaraci,SP,-20.3994,-49.0032,Guaraci
guarani d'oeste,SP,-20.0551,-50.3441,Guarani D'oeste
guaranta,SP,-21.9115,-49.5766,Guarantã
guararapes,SP,-21.3157,-50.7262,Guararapes
guararema,SP,-23.4304,-46.0572,Guararema
guaratingueta,SP,-22.8202,-45.1953,Guaratinguetá
guarei,SP,-23.3517,-48.2441,Guareí
guariba,SP,-21.392,-48.2293,Guariba
guaruja,SP,-23.9677,-46.2149,Guarujá
guarulhos,SP,-23.3906,-46.427,Guarulhos
guatapara,SP,-21.4492,-48.0065,Guatapará
guzolandia,SP,-20.6046,-50.728,Guzolândia
herculandia,SP,-21.9414,-50.3783,Herculândia
holambra,SP,-22.6299,-47.0699,Holambra
hortolandia,SP,-22.8676,-47.2106,Hortolândia
iacanga,SP,-21.8917,-49.0232,Iacanga
iacri,SP,-21.7949,-50.6358,Iacri
iaras,SP,-22.8348,-49.0935,Iaras
ibate,SP,-21.9152,-48.0081,Ibaté
ibira,SP,-21.0783,-49.2178,Ibirá
ibirarema,SP,-22.7881,-50.0898,Ibirarema
ibitinga,SP,-21.7861,-48.828,Ibitinga
ibiuna,SP,-23.8218,-47.2169,Ibiúna
icem,SP,-20.3612,-49.2072,Icém
iepe,SP,-22.6411,-51.0155,Iepê
igaracu do tiete,SP,-22.5363,-48.5683,Igaraçu Do Tietê
igarapava,SP,-20.069,-47.6859,Igarapava
igarata,SP,-23.1216,-46.1447,Igaratá
iguape,SP,-24.5406,-47.5052,Iguape
ilhabela,SP,-23.8487,-45.2522,Ilhabela
ilha comprida,SP,-24.8915,-47.7558,Ilha Comprida
ilha solteira,SP,-20.5046,-51.2794,Ilha Solteira
